"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit","customer_id-2","customer_name","segment","age","country","city","state","postal_code","region","product_id-2","category","sub_category","product_name"
784,"US-2015-157014","2015-10-03","2015-10-06","Second Class","BM-11785","FUR-BO-10004409","35.49",1,"0.5","-15.6156","BM-11785","Bryan Mills","Consumer",31,"United States","Columbus","Ohio","43229","East","FUR-BO-10004409","Furniture","Bookcases","Safco Value Mate Series Steel Bookcases  Baked Enamel Finish on Steel  Gray"
785,"US-2015-157014","2015-10-03","2015-10-06","Second Class","BM-11785","TEC-AC-10000057","47.984",2,"0.2","0.5998","BM-11785","Bryan Mills","Consumer",31,"United States","Columbus","Ohio","43229","East","TEC-AC-10000057","Technology","Accessories","Microsoft Natural Ergonomic Keyboard 4000"
786,"CA-2015-154921","2015-05-23","2015-05-28","Standard Class","EA-14035","OFF-EN-10000056","186.69",3,"0","87.7443","EA-14035","Erin Ashbrook","Corporate",61,"United States","Charlotte","North Carolina","28205","South","OFF-EN-10000056","Office Supplies","Envelopes","Cameo Buff Policy Envelopes"
787,"CA-2017-129567","2017-03-17","2017-03-21","Second Class","CL-12565","OFF-BI-10000014","17.456",2,"0.2","5.8914","CL-12565","Clay Ludtke","Consumer",36,"United States","Urbandale","Iowa","50322","Central","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders"
788,"CA-2015-154620","2015-12-12","2015-12-16","Standard Class","LT-17110","FUR-CH-10004675","348.928",2,"0.2","34.8928","LT-17110","Liz Thompson","Consumer",51,"United States","Lancaster","California","93534","West","FUR-CH-10004675","Furniture","Chairs","Lifetime Advantage Folding Chairs  4/Carton"
789,"CA-2015-115938","2015-06-26","2015-06-30","Standard Class","SA-20830","OFF-BI-10001543","143.96",4,"0","69.1008","SA-20830","Sue Ann Reed","Consumer",34,"United States","Chicago","Illinois","60610","Central","OFF-BI-10001543","Office Supplies","Binders","GBC VeloBinder Manual Binding System"
790,"CA-2015-115938","2015-06-26","2015-06-30","Standard Class","SA-20830","OFF-ST-10001321","15.42",1,"0","4.1634","SA-20830","Sue Ann Reed","Consumer",34,"United States","Chicago","Illinois","60610","Central","OFF-ST-10001321","Office Supplies","Storage","Decoflex Hanging Personal Folder File  Blue"
791,"CA-2015-115938","2015-06-26","2015-06-30","Standard Class","SA-20830","OFF-BI-10001132","43.04",8,"0","21.0896","SA-20830","Sue Ann Reed","Consumer",34,"United States","Chicago","Illinois","60610","Central","OFF-BI-10001132","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  9 1/2 X 11"
792,"CA-2015-115938","2015-06-26","2015-06-30","Standard Class","SA-20830","FUR-CH-10003199","332.94",3,"0","79.9056","SA-20830","Sue Ann Reed","Consumer",34,"United States","Chicago","Illinois","60610","Central","FUR-CH-10003199","Furniture","Chairs","Office Star - Contemporary Task Swivel Chair"
793,"CA-2016-105256","2016-05-20","2016-05-20","Same Day","JK-15730","TEC-PH-10001530","1363.96",5,"0.2","85.2475","JK-15730","Joe Kamberova","Consumer",69,"United States","Asheville","North Carolina","28806","South","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone"
794,"CA-2014-156433","2014-09-20","2014-09-26","Standard Class","ES-14020","OFF-LA-10001569","9.96",2,"0","4.5816","ES-14020","Erica Smith","Consumer",47,"United States","San Francisco","California","94110","West","OFF-LA-10001569","Office Supplies","Labels","Avery 499"
795,"CA-2014-156433","2014-09-20","2014-09-26","Standard Class","ES-14020","OFF-PA-10003724","21.72",4,"0","10.6428","ES-14020","Erica Smith","Consumer",47,"United States","San Francisco","California","94110","West","OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book  4 per Page"
796,"CA-2017-151428","2017-09-21","2017-09-26","Standard Class","RH-19495","OFF-BI-10000546","20.16",7,"0","9.8784","RH-19495","Rick Hansen","Consumer",19,"United States","Rochester","Minnesota","55901","Central","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders"
797,"CA-2015-124653","2015-12-24","2015-12-26","First Class","DB-13120","OFF-PA-10000176","132.79",7,"0","63.7392","DB-13120","David Bremer","Corporate",60,"United States","Santa Clara","California","95051","West","OFF-PA-10000176","Office Supplies","Paper","Xerox 1887"
798,"CA-2015-124653","2015-12-24","2015-12-26","First Class","DB-13120","OFF-PA-10002365","12.96",2,"0","6.2208","DB-13120","David Bremer","Corporate",60,"United States","Santa Clara","California","95051","West","OFF-PA-10002365","Office Supplies","Paper","Xerox 1967"
799,"CA-2015-124653","2015-12-24","2015-12-26","First Class","DB-13120","OFF-LA-10002271","21.56",7,"0","10.3488","DB-13120","David Bremer","Corporate",60,"United States","Santa Clara","California","95051","West","OFF-LA-10002271","Office Supplies","Labels","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set"
800,"CA-2015-101910","2015-11-27","2015-12-03","Standard Class","CD-11920","FUR-CH-10002647","283.92",5,"0.2","17.745","CD-11920","Carlos Daly","Consumer",51,"United States","Lake Elsinore","California","92530","West","FUR-CH-10002647","Furniture","Chairs","Situations Contoured Folding Chairs  4/Set"
801,"CA-2017-105809","2017-02-20","2017-02-23","First Class","HW-14935","FUR-FU-10004090","22.23",1,"0","7.3359","HW-14935","Helen Wasserman","Corporate",55,"United States","San Diego","California","92105","West","FUR-FU-10004090","Furniture","Furnishings","Executive Impressions 14 Contract Wall Clock"
802,"CA-2017-105809","2017-02-20","2017-02-23","First Class","HW-14935","TEC-PH-10001580","215.968",2,"0.2","18.8972","HW-14935","Helen Wasserman","Corporate",55,"United States","San Diego","California","92105","West","TEC-PH-10001580","Technology","Phones","Logitech Mobile Speakerphone P710e - speaker phone"
803,"CA-2016-136133","2016-08-18","2016-08-23","Second Class","HW-14935","OFF-AP-10000576","355.32",9,"0","99.4896","HW-14935","Helen Wasserman","Corporate",55,"United States","San Diego","California","92105","West","OFF-AP-10000576","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster II"
804,"CA-2016-115504","2016-03-12","2016-03-17","Standard Class","MC-18130","OFF-PA-10003953","12.96",2,"0","6.2208","MC-18130","Mike Caudle","Corporate",59,"United States","Monroe","Louisiana","71203","South","OFF-PA-10003953","Office Supplies","Paper","Xerox 218"
805,"CA-2017-135783","2017-04-22","2017-04-24","First Class","GM-14440","FUR-FU-10000794","18.28",2,"0","6.2152","GM-14440","Gary McGarr","Consumer",19,"United States","San Francisco","California","94122","West","FUR-FU-10000794","Furniture","Furnishings","Eldon Stackable Tray  Side-Load  Legal  Smoke"
806,"CA-2014-134313","2014-11-01","2014-11-07","Standard Class","RA-19915","OFF-AR-10001897","43.176",3,"0.2","4.3176","RA-19915","Russell Applegate","Consumer",47,"United States","Houston","Texas","77095","Central","OFF-AR-10001897","Office Supplies","Art","Model L Table or Wall-Mount Pencil Sharpener"
807,"CA-2014-134313","2014-11-01","2014-11-07","Standard Class","RA-19915","TEC-PH-10001795","1983.968",4,"0.2","247.996","RA-19915","Russell Applegate","Consumer",47,"United States","Houston","Texas","77095","Central","TEC-PH-10001795","Technology","Phones","ClearOne CHATAttach 160 - speaker phone"
808,"CA-2015-140921","2015-02-03","2015-02-05","First Class","AA-10375","FUR-FU-10003347","28.4",2,"0","11.076","AA-10375","Allen Armold","Consumer",22,"United States","Mesa","Arizona","85204","West","FUR-FU-10003347","Furniture","Furnishings","Coloredge Poster Frame"
809,"CA-2015-140921","2015-02-03","2015-02-05","First Class","AA-10375","TEC-AC-10004901","149.97",3,"0","50.9898","AA-10375","Allen Armold","Consumer",22,"United States","Mesa","Arizona","85204","West","TEC-AC-10004901","Technology","Accessories","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver "
810,"CA-2014-151995","2014-10-13","2014-10-15","First Class","ZC-21910","OFF-AR-10003190","11.52",4,"0","3.2256","ZC-21910","Zuschuss Carroll","Consumer",61,"United States","Salem","Oregon","97301","West","OFF-AR-10003190","Office Supplies","Art","Newell 32"
811,"CA-2014-151995","2014-10-13","2014-10-15","First Class","ZC-21910","FUR-TA-10002903","1298.55",5,"0","311.652","ZC-21910","Zuschuss Carroll","Consumer",61,"United States","Salem","Oregon","97301","West","FUR-TA-10002903","Furniture","Tables","Bevis Round Bullnose 29 High Table Top"
812,"CA-2014-151995","2014-10-13","2014-10-15","First Class","ZC-21910","OFF-AP-10000240","213.92",4,"0","62.0368","ZC-21910","Zuschuss Carroll","Consumer",61,"United States","Salem","Oregon","97301","West","OFF-AP-10000240","Office Supplies","Appliances","Belkin F9G930V10-GRY 9 Outlet Surge"
813,"CA-2014-151995","2014-10-13","2014-10-15","First Class","ZC-21910","TEC-AC-10001101","25.78",2,"0","2.578","ZC-21910","Zuschuss Carroll","Consumer",61,"United States","Salem","Oregon","97301","West","TEC-AC-10001101","Technology","Accessories","Sony 16GB Class 10 Micro SDHC R40 Memory Card"
814,"CA-2017-143686","2017-05-14","2017-05-14","Same Day","PJ-19015","FUR-FU-10000794","18.28",2,"0","6.2152","PJ-19015","Pauline Johnson","Consumer",48,"United States","Santa Ana","California","92704","West","FUR-FU-10000794","Furniture","Furnishings","Eldon Stackable Tray  Side-Load  Legal  Smoke"
815,"CA-2017-143686","2017-05-14","2017-05-14","Same Day","PJ-19015","TEC-AC-10001838","1399.93",7,"0","601.9699","PJ-19015","Pauline Johnson","Consumer",48,"United States","Santa Ana","California","92704","West","TEC-AC-10001838","Technology","Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset"
816,"CA-2015-106565","2015-03-20","2015-03-23","First Class","BW-11110","OFF-PA-10000061","51.84",8,"0","24.8832","BW-11110","Bart Watters","Corporate",50,"United States","Milwaukee","Wisconsin","53209","Central","OFF-PA-10000061","Office Supplies","Paper","Xerox 205"
817,"CA-2016-149370","2016-09-15","2016-09-19","Standard Class","DB-13210","OFF-PA-10003651","5.344",1,"0.2","1.8704","DB-13210","Dean Braden","Consumer",41,"United States","Houston","Texas","77041","Central","OFF-PA-10003651","Office Supplies","Paper","Xerox 1968"
818,"CA-2014-140858","2014-06-28","2014-07-02","Standard Class","CA-12775","OFF-PA-10000304","41.472",8,"0.2","14.5152","CA-12775","Cynthia Arntzen","Consumer",57,"United States","Tampa","Florida","33614","South","OFF-PA-10000304","Office Supplies","Paper","Xerox 1995"
819,"CA-2014-140858","2014-06-28","2014-07-02","Standard Class","CA-12775","OFF-BI-10003094","3.168",3,"0.7","-2.4288","CA-12775","Cynthia Arntzen","Consumer",57,"United States","Tampa","Florida","33614","South","OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels"
820,"CA-2014-140858","2014-06-28","2014-07-02","Standard Class","CA-12775","FUR-CH-10001394","1228.465",5,"0.3","0","CA-12775","Cynthia Arntzen","Consumer",57,"United States","Tampa","Florida","33614","South","FUR-CH-10001394","Furniture","Chairs","Global Leather Executive Chair"
821,"CA-2014-140858","2014-06-28","2014-07-02","Standard Class","CA-12775","OFF-BI-10004230","31.086",3,"0.7","-22.7964","CA-12775","Cynthia Arntzen","Consumer",57,"United States","Tampa","Florida","33614","South","OFF-BI-10004230","Office Supplies","Binders","GBC Recycled Grain Textured Covers"
822,"CA-2014-140858","2014-06-28","2014-07-02","Standard Class","CA-12775","OFF-PA-10003395","335.52",4,"0.2","117.432","CA-12775","Cynthia Arntzen","Consumer",57,"United States","Tampa","Florida","33614","South","OFF-PA-10003395","Office Supplies","Paper","Xerox 1941"
823,"CA-2017-101434","2017-06-20","2017-06-27","Standard Class","TR-21325","TEC-AC-10002402","239.97",3,"0","71.991","TR-21325","Toby Ritter","Consumer",45,"United States","Belleville","New Jersey","7109","East","TEC-AC-10002402","Technology","Accessories","Razer Kraken PRO Over Ear PC and Music Headset"
824,"CA-2017-101434","2017-06-20","2017-06-27","Standard Class","TR-21325","OFF-LA-10003223","9.82",2,"0","4.8118","TR-21325","Toby Ritter","Consumer",45,"United States","Belleville","New Jersey","7109","East","OFF-LA-10003223","Office Supplies","Labels","Avery 508"
825,"US-2014-102071","2014-05-09","2014-05-15","Standard Class","PG-18820","TEC-AC-10003441","67.8",4,"0","4.068","PG-18820","Patrick Gardner","Consumer",38,"United States","San Francisco","California","94110","West","TEC-AC-10003441","Technology","Accessories","Kingston Digital DataTraveler 32GB USB 2.0"
826,"US-2014-102071","2014-05-09","2014-05-15","Standard Class","PG-18820","TEC-AC-10000109","167.97",3,"0","40.3128","PG-18820","Patrick Gardner","Consumer",38,"United States","San Francisco","California","94110","West","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive"
827,"CA-2017-126956","2017-08-21","2017-08-28","Standard Class","GT-14710","OFF-FA-10002280","35",7,"0","16.8","GT-14710","Greg Tran","Consumer",67,"United States","Houston","Texas","77070","Central","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips"
828,"CA-2017-126956","2017-08-21","2017-08-28","Standard Class","GT-14710","OFF-SU-10000381","37.24",4,"0","10.7996","GT-14710","Greg Tran","Consumer",67,"United States","Houston","Texas","77070","Central","OFF-SU-10000381","Office Supplies","Supplies","Acme Forged Steel Scissors with Black Enamel Handles"
829,"CA-2017-126956","2017-08-21","2017-08-28","Standard Class","GT-14710","OFF-EN-10004459","15.28",2,"0","7.4872","GT-14710","Greg Tran","Consumer",67,"United States","Houston","Texas","77070","Central","OFF-EN-10004459","Office Supplies","Envelopes","Security-Tint Envelopes"
830,"CA-2017-129462","2017-06-16","2017-06-21","Second Class","JE-15745","FUR-CH-10000665","301.96",2,"0","90.588","JE-15745","Joel Eaton","Consumer",25,"United States","Memphis","Tennessee","38109","South","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair  Black"
831,"CA-2017-129462","2017-06-16","2017-06-21","Second Class","JE-15745","OFF-AP-10003884","180.66",3,"0","50.5848","JE-15745","Joel Eaton","Consumer",25,"United States","Memphis","Tennessee","38109","South","OFF-AP-10003884","Office Supplies","Appliances","Fellowes Smart Surge Ten-Outlet Protector  Platinum"
832,"CA-2017-129462","2017-06-16","2017-06-21","Second Class","JE-15745","TEC-PH-10001557","191.98",2,"0","51.8346","JE-15745","Joel Eaton","Consumer",25,"United States","Memphis","Tennessee","38109","South","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED"
833,"CA-2017-129462","2017-06-16","2017-06-21","Second Class","JE-15745","TEC-PH-10002085","65.99",1,"0","17.1574","JE-15745","Joel Eaton","Consumer",25,"United States","Memphis","Tennessee","38109","South","TEC-PH-10002085","Technology","Phones","Clarity 53712"
834,"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","OFF-AR-10002956","35.216",2,"0.2","2.6412","JB-15400","Jennifer Braxton","Corporate",39,"United States","Chicago","Illinois","60623","Central","OFF-AR-10002956","Office Supplies","Art","Boston 16801 Nautilus Battery Pencil Sharpener"
835,"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","OFF-AP-10003266","23.696",2,"0.2","6.5164","JB-15400","Jennifer Braxton","Corporate",39,"United States","Chicago","Illinois","60623","Central","OFF-AP-10003266","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner  Large Room"
836,"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","TEC-MA-10004002","265.475",1,"0.5","-111.4995","JB-15400","Jennifer Braxton","Corporate",39,"United States","Chicago","Illinois","60623","Central","TEC-MA-10004002","Technology","Machines","Zebra GX420t Direct Thermal/Thermal Transfer Printer"
837,"US-2014-115987","2014-09-08","2014-09-13","Second Class","LH-17020","OFF-BI-10001071","51.184",4,"0.8","-79.3352","LH-17020","Lisa Hazard","Consumer",60,"United States","Columbus","Ohio","43229","East","OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System"
838,"US-2017-156083","2017-11-04","2017-11-11","Standard Class","JL-15175","OFF-PA-10001560","9.664",2,"0.2","3.2616","JL-15175","James Lanier","Home Office",25,"United States","Columbia","Tennessee","38401","South","OFF-PA-10001560","Office Supplies","Paper","Adams Telephone Message Books  5 1/4” x 11”"
839,"US-2016-137547","2016-03-07","2016-03-12","Standard Class","EB-13705","TEC-PH-10002365","21.072",3,"0.2","1.5804","EB-13705","Ed Braxton","Corporate",41,"United States","Akron","Ohio","44312","East","TEC-PH-10002365","Technology","Phones","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S"
840,"CA-2015-100454","2015-11-20","2015-11-25","Standard Class","BM-11650","OFF-AR-10004648","60.45",3,"0","16.3215","BM-11650","Brian Moss","Corporate",48,"United States","New York City","New York","10035","East","OFF-AR-10004648","Office Supplies","Art","Boston 19500 Mighty Mite Electric Pencil Sharpener"
